,periodStartUnix,liquidity,high,low,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128,pool.totalValueLockedUSD,pool.totalValueLockedToken1,pool.totalValueLockedToken0,pool.token0.decimals,pool.token1.decimals
9464,1654311600.0,7.947784649054595e+18,1751.9519347481626,1751.9519347481626,1751.9519347481626,2.201669287141603e+33,8.069911252660074e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9465,1654315200.0,8.031450174767926e+18,1762.887204023939,1753.1414715847516,1762.887204023939,2.2018028322007162e+33,8.069911252660074e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9466,1654318800.0,8.03362470400026e+18,1762.887204023939,1762.887204023939,1762.887204023939,2.2018028322007162e+33,8.069911252660074e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9467,1654322400.0,9.2644720375244e+18,1769.9698002805442,1762.887204023939,1769.9698002805442,2.2018891062572576e+33,8.069911252660074e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9468,1654326000.0,9.127506446181736e+18,1769.9698002805442,1768.334877468796,1768.334877468796,2.2018891062572576e+33,8.07002373517316e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9469,1654329600.0,9.308050458816494e+18,1779.2083327719656,1768.3279315315156,1776.8777502335834,2.2020213674832531e+33,8.070183356094377e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9470,1654333200.0,9.30807839962918e+18,1776.8777502335834,1774.0633515607974,1774.0633515607974,2.2020213674832531e+33,8.070375953806467e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9471,1654336800.0,9.308095020670929e+18,1774.0633515607974,1772.7641374802163,1772.7641374802163,2.2020213674832531e+33,8.070465017601329e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9472,1654340400.0,9.14002538057348e+18,1772.7648314178125,1768.0956045888595,1768.0956045888595,2.202021375921112e+33,8.070785912467877e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9473,1654344000.0,9.140042458766851e+18,1768.0956045888595,1761.5976875626886,1761.5976875626886,2.202021375921112e+33,8.0712346063687e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9474,1654347600.0,9.140040897697133e+18,1761.5976875626886,1761.5976875626886,1761.5976875626886,2.202021375921112e+33,8.0712346063687e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9475,1654351200.0,9.308148222810137e+18,1780.6548655571514,1761.606844092504,1777.1828887927359,2.202253206619988e+33,8.07147151364447e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9476,1654354800.0,9.308159467913464e+18,1777.080743211958,1777.080743211958,1777.080743211958,2.202253206619988e+33,8.071478493969812e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9477,1654358400.0,9.281911692754831e+18,1777.080743211958,1774.8786598254055,1774.8786598254055,2.202253206619988e+33,8.071629124295082e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9478,1654362000.0,9.281608350286184e+18,1774.8713490690805,1771.733315390835,1771.733315390835,2.2022534447870268e+33,8.071846105751639e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9479,1654365600.0,9.278539890563693e+18,1775.2041301261356,1773.362057867595,1775.2041301261356,2.2022954202861256e+33,8.071846105751639e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9480,1654369200.0,9.278541330004826e+18,1775.2204898657715,1775.2044159772868,1775.2044159772868,2.2022958380171418e+33,8.071846105751639e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9481,1654372800.0,9.278542627157156e+18,1775.2044159772868,1773.8911990348686,1773.8911990348686,2.2022958380171418e+33,8.071937143411694e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9482,1654376400.0,9.363167031176204e+18,1780.7073560917509,1773.895154243325,1780.7073560917509,2.2023612055824765e+33,8.071937143411694e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9483,1654380000.0,1.2023526630584623e+19,1814.930780545969,1783.1667870199058,1801.873141834779,2.2028176893417068e+33,8.072902259509464e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9484,1654383600.0,1.0669864165572649e+19,1800.5713675452598,1800.1710141930282,1800.1710141930282,2.2028176893417068e+33,8.073062488986228e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9485,1654387200.0,1.2023527427761414e+19,1807.327342020671,1800.8002945085211,1801.1320557830213,2.2029039549946675e+33,8.073476833585864e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9486,1654390800.0,9.928285366909338e+18,1800.5347168869891,1789.4989160674713,1789.4989160674713,2.2029039549946675e+33,8.074209327277399e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9487,1654394400.0,9.927633559463332e+18,1789.261263353423,1789.2384712011856,1789.2384712011856,2.202903959107821e+33,8.074277314912868e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9488,1654398000.0,1.1331551948106052e+19,1790.8193526410978,1789.2384712011856,1790.8193526410978,2.202923088661422e+33,8.074277404576242e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9489,1654401600.0,1.1331581928515885e+19,1790.8193526410978,1790.7829109594704,1790.7829109594704,2.202923088661422e+33,8.074279866433767e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9490,1654405200.0,1.1333678217722636e+19,1793.4510457228025,1790.7829109594704,1793.4510457228025,2.2029553468691623e+33,8.074279866433767e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9491,1654408800.0,1.1333677295782418e+19,1793.4510457228025,1793.4510457228025,1793.4510457228025,2.202955355778184e+33,8.074279866433767e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9492,1654412400.0,1.1333623715351843e+19,1793.4510457228025,1790.4281901960417,1790.4281901960417,2.202955355778184e+33,8.074483884239796e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9493,1654416000.0,1.002696096551631e+19,1790.0051350368399,1789.9939112232212,1790.0051350368399,2.202955491593755e+33,8.074513236936098e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9494,1654419600.0,9.942347897209491e+18,1790.0051350368399,1776.8468591797518,1778.4283810249149,2.202955491593755e+33,8.075407685944675e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9495,1654423200.0,1.0026987963103453e+19,1780.057438845116,1778.4283810249149,1780.057438845116,2.2029944676550013e+33,8.075407685944675e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9496,1654426800.0,1.0027176607656692e+19,1783.3645088524054,1780.057438845116,1783.3645088524054,2.2030344937282305e+33,8.075407685944675e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9497,1654430400.0,1.002805543583588e+19,1786.4583965181705,1783.3645088524054,1786.4490759839068,2.2030720697768326e+33,8.075407685944675e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9498,1654434000.0,1.0029176932831336e+19,1787.044033879413,1786.4490759839068,1786.6114761635627,2.20307941532811e+33,8.075410519113093e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9499,1654437600.0,1.1335872151036932e+19,1790.9876504077527,1785.0737113692535,1790.9876504077527,2.2031510173118623e+33,8.07554273697961e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9500,1654441200.0,1.214483370755452e+19,1804.969599837496,1794.7074977389807,1804.969599837496,2.203319823376079e+33,8.07554273697961e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9501,1654444800.0,1.1374621859887827e+19,1816.9297119668888,1799.4711554997962,1799.4711554997962,2.2034637185099325e+33,8.076705203222218e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9502,1654448400.0,1.2199404160225686e+19,1820.5965570750366,1800.6397385213386,1820.5965570750366,2.2037174966943824e+33,8.076705203222218e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9503,1654452000.0,1.2199404160225686e+19,1821.3760111884264,1819.2430216804767,1819.2430216804767,2.2037272835658842e+33,8.076845810078651e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9504,1654455600.0,1.2199420150983162e+19,1819.220833329593,1819.0516581534584,1819.0516581534584,2.2037272835658842e+33,8.076857701659095e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9505,1654459200.0,1.2199844246368784e+19,1819.3954805784704,1812.692445101201,1812.692445101201,2.2037314104922086e+33,8.07717956286592e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9506,1654462800.0,1.218495535637401e+19,1812.692445101201,1807.7806858819781,1807.8044466159574,2.203731696594349e+33,8.077628350281158e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9507,1654466400.0,1.223089729541469e+19,1813.1819292217497,1808.764004590812,1810.167605363536,2.2038123820469507e+33,8.077921835545779e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9508,1654470000.0,1.2231086490702318e+19,1811.544932637036,1806.4124996079984,1806.4124996079984,2.203829861578253e+33,8.078263350084938e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9509,1654473600.0,1.2334551918027327e+19,1833.2568041026225,1806.4124996079984,1833.2568041026225,2.2041198145360684e+33,8.078263350084938e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9510,1654477200.0,1.238575933006849e+19,1861.5240499348329,1833.9486570901377,1861.5240499348329,2.2045577630993483e+33,8.078639523064109e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9511,1654480800.0,1.2385762634703014e+19,1862.629134016491,1861.541270539452,1862.629134016491,2.204560657949763e+33,8.078639523064109e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9512,1654484400.0,1.137790199582484e+19,1873.3502710976736,1862.6395561699505,1873.3403179736595,2.2046983288772068e+33,8.078640151510459e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9513,1654488000.0,1.1377963175563485e+19,1877.2163467180828,1873.3403179736595,1877.2021960998227,2.2047441525320563e+33,8.078640151510459e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9514,1654491600.0,1.1377998843771683e+19,1880.4172455839998,1872.7849129889678,1872.7849129889678,2.2047821261387874e+33,8.079048072497028e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9515,1654495200.0,1.1444953983173923e+19,1885.114104857252,1871.2266829913046,1885.114104857252,2.2049202559053412e+33,8.079220193280128e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9516,1654498800.0,1.14445348384043e+19,1888.485599720004,1888.3611557699264,1888.485599720004,2.204985918506696e+33,8.079220193280128e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9517,1654502400.0,1.1654731385288008e+19,1898.5740500487125,1889.975551199736,1898.5740500487125,2.205094978316384e+33,8.079225185953201e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9518,1654506000.0,9.5671031022392e+18,1906.538606726499,1900.5578996941795,1904.0167284333775,2.205199039252969e+33,8.079369660893998e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9519,1654509600.0,1.1976592873130144e+19,1909.81360492876,1904.0183654484495,1907.8151196030801,2.205268467214237e+33,8.079510803500486e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9520,1654513200.0,1.1967391092924754e+19,1907.968834760346,1907.802312825872,1907.8277705967687,2.2052704189941018e+33,8.07952025633095e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9521,1654516800.0,1.197335041618545e+19,1913.2794127530096,1907.832246402293,1911.552884652792,2.2053342722997767e+33,8.079626281275869e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9522,1654520400.0,1.1666607264719591e+19,1911.5590303856675,1897.088775502662,1898.815478964675,2.205395164117502e+33,8.080837010307119e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9523,1654524000.0,1.1668970533378482e+19,1906.5606134744519,1891.5408786694784,1891.5408786694784,2.205506359025997e+33,8.08176618463064e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9524,1654527600.0,1.1455840796923773e+19,1891.5408786694784,1870.5424549774289,1884.431475637068,2.205670513544895e+33,8.083084440901323e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9525,1654531200.0,1.1290448527350974e+19,1882.975646740223,1852.7800068981753,1852.7800068981753,2.2056706711217402e+33,8.084944265357372e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9526,1654534800.0,1.1290448923815692e+19,1852.8508553486288,1848.9540281811678,1851.4994761255773,2.2057022325134465e+33,8.085342467021381e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9527,1654538400.0,1.137215068163272e+19,1860.716042978979,1851.4994761255773,1858.730097551164,2.2058265464618532e+33,8.085551548496e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9528,1654542000.0,1.138768558447265e+19,1858.74398314212,1858.730097551164,1858.74398314212,2.2058268949524103e+33,8.085551548496e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9529,1654545600.0,1.0995988280752554e+19,1859.9512780357795,1851.5191527081256,1859.9512780357795,2.2059272722592487e+33,8.086015359832968e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9530,1654549200.0,1.1069454061436756e+19,1868.4620933222336,1859.9512780357795,1868.4620933222336,2.206028158204408e+33,8.086015359832968e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9531,1654552800.0,1.103455756752736e+19,1868.526745525124,1857.3148779356125,1857.3148779356125,2.206029138996857e+33,8.086730230487868e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9532,1654556400.0,1.1003564181488755e+19,1857.3148779356125,1857.297505602004,1857.297505602004,2.206029138996857e+33,8.086731341627012e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9533,1654560000.0,8.237424812131542e+18,1856.191741655385,1743.0889042207275,1752.2225038177405,2.2063342300085376e+33,8.095619490529372e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9534,1654563600.0,8.173849934918226e+18,1763.3521367902144,1731.6938260274985,1738.6934003438141,2.2066017132353995e+33,8.097972213067278e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9535,1654567200.0,8.138677033548606e+18,1737.1940626541812,1725.998541045524,1735.4718777306327,2.2067566602485923e+33,8.099095552218829e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9536,1654570800.0,8.249469194091896e+18,1754.02067024571,1737.0147198811792,1754.02067024571,2.2069850737887976e+33,8.099102909815029e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9537,1654574400.0,8.2377131245249e+18,1752.1225722643674,1752.016911745099,1752.1225722643674,2.2069865838231825e+33,8.099242675692381e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9538,1654578000.0,8.367643562402048e+18,1758.9499565310184,1751.9079906703296,1758.7732906921312,2.207072631281968e+33,8.099257656015435e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9539,1654581600.0,8.212389615572014e+18,1758.0804012361414,1754.2011216937424,1754.405333655992,2.2070753014242992e+33,8.09958888075983e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9540,1654585200.0,8.343587191244472e+18,1758.2144756058124,1754.405333655992,1758.2144756058124,2.207121227824939e+33,8.09958888075983e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9541,1654588800.0,8.535697197906393e+18,1770.0445703991975,1758.2144756058124,1770.0445703991975,2.2072660325167133e+33,8.09958888075983e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9542,1654592400.0,8.409264583896662e+18,1770.0445703991975,1765.8260858990577,1765.8260858990577,2.2072660325167133e+33,8.099879411993608e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9543,1654596000.0,8.536597827379835e+18,1766.2988180557882,1765.8260858990577,1766.2988180557882,2.207271456170108e+33,8.099879411993608e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9544,1654599600.0,8.406676101229738e+18,1763.0385379485238,1751.0318190855085,1751.6273935366055,2.2072790774992612e+33,8.100939201309747e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9545,1654603200.0,8.790399242272227e+18,1751.6273935366055,1741.660164592419,1749.9511795010035,2.207391674446318e+33,8.101639649915159e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9546,1654606800.0,9.102138044594622e+18,1766.076248554987,1749.9511795010035,1762.9213787011856,2.207591446300267e+33,8.101841388778889e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9547,1654610400.0,9.307326297897044e+18,1786.3773630967914,1761.6553659102303,1785.7780723172573,2.2078919452259427e+33,8.102034460505918e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9548,1654614000.0,9.627277925218013e+18,1783.558847542628,1777.8519638082364,1777.8519638082364,2.2078919452259427e+33,8.102603150268527e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9549,1654617600.0,9.62848391213368e+18,1778.9650104373159,1753.9267122969723,1778.9650104373159,2.2081969403620675e+33,8.104253816579305e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9550,1654621200.0,9.357379737750729e+18,1783.410214273696,1781.796178877349,1781.796178877349,2.208250863167383e+33,8.104352577867016e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9551,1654624800.0,1.1447060082439805e+19,1804.731239245976,1781.7753705049108,1804.731239245976,2.20852828217016e+33,8.104365023967183e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9552,1654628400.0,1.171201889209449e+19,1864.4686928111998,1804.7617793665522,1843.918771687075,2.209242613769485e+33,8.105858238006142e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9553,1654632000.0,1.2074502667058958e+19,1859.383469934372,1836.9748531088453,1840.944238291959,2.2094833721081448e+33,8.107311044726752e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9554,1654635600.0,1.2210033981704227e+19,1843.295578840237,1837.6892916907611,1843.295578840237,2.209583085975632e+33,8.107567860509627e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9555,1654639200.0,1.18509296784584e+19,1842.1837763120834,1770.5923325773144,1804.9995997993985,2.210212247894147e+33,8.113484762785526e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9556,1654642800.0,1.1112366959415034e+19,1819.6255059142081,1789.232431043131,1815.891306134224,2.21070944595483e+33,8.1154953870812e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9557,1654646400.0,1.1109654002965174e+19,1821.396556026984,1815.8760133526364,1817.9783025321246,2.210775720158255e+33,8.115621217008594e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9558,1654650000.0,1.1109654062508515e+19,1820.1586136454505,1795.067903700466,1819.0962334832361,2.2110779738928767e+33,8.117445684799606e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9559,1654653600.0,1.137699928269168e+19,1827.879514801497,1819.0962334832361,1827.879514801497,2.211183399127369e+33,8.117445684799606e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9560,1654657200.0,9.983891136916208e+18,1827.7423089374577,1770.196798499404,1777.3053643765193,2.2114127319568004e+33,8.122106653211117e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9561,1654660800.0,1.1096331165456914e+19,1790.6594780943726,1777.3053643765193,1790.6594780943726,2.2115745977483257e+33,8.122118244420054e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9562,1654664400.0,1.1135265682031327e+19,1810.5096794566045,1789.0184140245149,1810.5096794566045,2.2118340152941012e+33,8.122229197716284e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9563,1654668000.0,1.1145340832092205e+19,1811.095354051656,1801.067758316648,1801.067758316648,2.211841061517177e+33,8.122898047233764e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9564,1654671600.0,1.1145420630079949e+19,1807.7139902482024,1795.2961880469238,1804.6172722263282,2.211990844743856e+33,8.123439884699214e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9565,1654675200.0,1.1143974429306626e+19,1804.6172722263282,1799.6865254631414,1803.4769260142248,2.2120365634287545e+33,8.123822053222296e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9566,1654678800.0,1.114515562309963e+19,1810.5886644392729,1802.3166149916647,1810.5886644392729,2.212100200762608e+33,8.12389965178917e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9567,1654682400.0,1.1145628610533863e+19,1810.5886644392729,1808.3078767785119,1808.3078767785119,2.212136279441001e+33,8.124051775115983e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9568,1654686000.0,1.115187780975332e+19,1814.092107433624,1806.2664224172547,1813.0371432017373,2.2122481950276275e+33,8.124285752767999e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9569,1654689600.0,1.1107522407318385e+19,1809.750284080152,1788.6705738716144,1790.2424069520782,2.2122672598505082e+33,8.125988582261706e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9570,1654693200.0,1.1379605825235997e+19,1830.9623718576306,1792.0658225315635,1827.1236747868616,2.2127692315184063e+33,8.126140338843594e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9571,1654696800.0,1.1146135331451286e+19,1825.4230614311327,1802.758959525056,1802.758959525056,2.2127702572416e+33,8.127812017548297e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9572,1654700400.0,1.1151943801680237e+19,1818.222233382832,1804.5117015715525,1815.2061635108093,2.212970255353856e+33,8.128200880940193e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9573,1654704000.0,1.110752299756281e+19,1815.205781467697,1792.5062072268115,1792.5062072268115,2.212971509468409e+33,8.129721933502259e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9574,1654707600.0,1.1107679644439884e+19,1796.895229754016,1792.5062072268115,1796.895229754016,2.213024549945156e+33,8.129724803783077e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9575,1654711200.0,9.776159911836383e+18,1798.7284561137506,1776.3798545636926,1789.2343654537576,2.2132026776452385e+33,8.131239475471111e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9576,1654714800.0,1.1107628788426152e+19,1793.5778319812507,1788.2428447481705,1793.5663937492056,2.2132672181160893e+33,8.131307345555709e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9577,1654718400.0,1.1107628788426152e+19,1800.085016782925,1791.6309649779835,1800.085016782925,2.2133693508025425e+33,8.131437898962565e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9578,1654722000.0,1.115199943312292e+19,1803.5599999494366,1800.085016782925,1803.5599999494366,2.2134110788553345e+33,8.131437898962565e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9579,1654725600.0,1.115199943312292e+19,1802.4810303417853,1802.1163411221887,1802.1163411221887,2.213411262215088e+33,8.131533347537085e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9580,1654729200.0,1.111025644485859e+19,1802.1319527895841,1794.8668686058206,1794.8668686058206,2.2134114504900163e+33,8.132022105871626e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9581,1654732800.0,1.099657207123772e+19,1793.0515367477426,1782.3305041488645,1789.9150426364788,2.213503328016808e+33,8.13287058492977e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9582,1654736400.0,1.0996575012768154e+19,1791.7707855695596,1785.944678322492,1785.944678322492,2.2135257784450624e+33,8.133122628689427e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9583,1654740000.0,1.0996575012768154e+19,1789.781321051614,1785.9598703533347,1789.781321051614,2.2135722320957287e+33,8.133264816170392e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9584,1654743600.0,1.2328055337510769e+19,1795.1014160012473,1791.00154111025,1795.1014160012473,2.2136357797149603e+33,8.133264816170392e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9585,1654747200.0,1.2328055337510769e+19,1795.1014160012473,1795.095234102546,1795.095234102546,2.2136365649129148e+33,8.133264816170392e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9586,1654750800.0,1.2365428039102196e+19,1801.1599754140047,1795.0896897719292,1801.1599754140047,2.2137098532570097e+33,8.133265605507594e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9587,1654754400.0,1.232825773284189e+19,1801.149063184982,1798.7011049945984,1798.7011049945984,2.2137098532570097e+33,8.133430455031003e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9588,1654758000.0,1.2449311842821007e+19,1804.5017379025005,1798.7026885572632,1804.5017379025005,2.2137798183976384e+33,8.133430455031003e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9589,1654761600.0,1.248369173173806e+19,1812.002316015088,1805.7370906925,1812.002316015088,2.213870121160424e+33,8.133430455031003e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9590,1654765200.0,1.2483693628604867e+19,1826.0857285646307,1813.5042804121963,1815.6471174019225,2.2140391740725105e+33,8.134118256921259e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9591,1654768800.0,1.254498171695379e+19,1815.6471174019225,1813.2854404368225,1813.2854404368225,2.2140391740725105e+33,8.134118256921259e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9592,1654772400.0,1.2539177501652574e+19,1813.2854404368225,1806.6051991791967,1806.6051991791967,2.2140392543081817e+33,8.134719284924619e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9593,1654776000.0,1.251452058726385e+19,1806.618717368684,1794.756429250509,1794.756429250509,2.214039417133388e+33,8.135513546333835e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9594,1654779600.0,1.2513065104268138e+19,1797.7932363813281,1783.0913511561396,1794.103055597043,2.2142094015490512e+33,8.136507580406215e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9595,1654783200.0,1.2452123723268256e+19,1795.2098385737024,1790.941479506614,1790.941479506614,2.214248653668496e+33,8.13693970389245e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9596,1654786800.0,1.2466048803777278e+19,1794.961693945918,1789.4308170639672,1794.961693945918,2.2143109083823985e+33,8.137041944322917e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9597,1654790400.0,1.2503421505368703e+19,1806.1916562242209,1794.9502063279415,1806.1916562242209,2.2144334016435782e+33,8.137042717688495e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9598,1654794000.0,1.2503421505368703e+19,1810.6412873098136,1803.5589941727121,1803.5589941727121,2.214504761700457e+33,8.137513115221955e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9599,1654797600.0,1.2466048803777278e+19,1803.596620070834,1796.077352565592,1796.077352565592,2.2145052152815878e+33,8.138018691200534e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
9600,1654801200.0,1.119123734919548e+19,1795.0175709628907,1786.0382489969925,1786.0382489969925,2.214505415128072e+33,8.13869804177187e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
